ambito,indicador,unidad,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Tumbes,produccion_de_camote,Miles de toneladas métricas,3120.0,1700.0,1860.0,2050.0,900.0,1260.0,784.0,976.0,1442.0,702.0,260.0,126.0,342.0,504.0,188.0,228.0,200.0,436.0,166.0,107.0,101.0,38.0,27.0,,278.0,352.0,352.0,301.0,44.0,369.0,1214.0,387.0,566.0,259.0,316.0,284.0,328.0,364.0,343.0,931.0,390.0,117.0,83.0,147.0,65.0,39.0,52.0,21.0,44.0,40.42,60.99,44.17,,,,,,
Tumbes,superficie_sembrada_de_camote,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,43.0,54.0,49.0,90.5,55.05,21.7,12.6,28.3,14.12,8.0,5.0,9.0,10.5,11.65,14.8,11.25,,,,,,,
Tumbes,superficie_cosechada_de_camote,Hectárea,195.0,200.0,220.0,240.0,100.0,180.0,140.0,160.0,280.0,130.0,40.0,30.0,60.0,80.0,30.0,40.0,35.0,82.0,32.0,23.0,22.0,10.0,7.0,,56.0,33.0,38.0,34.0,4.0,46.0,140.0,47.0,78.0,31.0,37.0,33.0,40.0,51.0,46.0,91.0,46.0,16.0,13.0,27.0,13.0,7.0,9.0,6.0,10.0,11.95,14.0,10.55,,,,,,
Tumbes,precio_en_chacra_de_camote,Soles por Kilogramo,,,,0.88,1.1,0.86,1.0,1.2,1.65,1.69,1.6,1.65,1.65,3.0,3.5,5.7,5.99,5.4,13.03,18.89,22.97,38.0,54.0,,250.0,0.7,1.21,3.59,24.0,123.6,40462.0,0.12,,0.23,0.27,0.4,0.4,0.4,0.36,0.29,0.37,0.4,0.37,0.36,0.42,0.55,0.43,0.59,0.71,0.61,0.53,0.58,0.7,0.7,0.78,0.79,0.8,
Tumbes,produccion_de_oca,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,superficie_sembrada_de_oca,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,superficie_cosechada_de_oca,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,rendimiento_de_oca,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,precio_en_chacra_de_oca,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,produccion_de_olluco,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,superficie_sembrada_de_olluco,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,superficie_cosechada_de_olluco,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumbes,rendimiento_de_olluco,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_arroz_cascara,Soles por Kilogramo,,,,1.81,2.17,,,,,,,,,,,,,,,,90.0,110.0,150.76,242.73,472.11,1.22,2.73,4.79,22.64,730.16,28701.0,0.12,0.23,0.49,0.42,0.47,0.44,0.39,0.47,0.42,0.46,0.45,0.41,0.44,0.67,0.54,0.47,0.58,0.71,0.45,0.54,0.72,0.69,0.77,0.87,0.84,0.87,
Ucayali,produccion_de_maiz_amarillo_duro,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,7203.0,9680.0,13840.0,12160.0,6138.0,2999.0,6937.0,15490.0,20634.0,22273.0,15500.0,8057.0,3951.0,6707.0,7061.0,6867.0,16477.0,18196.0,15838.0,18865.0,20110.0,20460.0,12935.0,21611.0,20922.0,24350.0,25583.0,22103.0,28268.0,25636.18,25321.14,18319.41,,,,,,
Ucayali,superficie_sembrada_de_maiz_amarillo_duro,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738.0,6334.0,9838.0,7084.0,8508.75,9645.0,8174.3,5129.5,9884.0,8553.0,11157.0,11869.0,11384.0,12117.0,9970.0,10499.5,10102.0,,,,,,,
Ucayali,superficie_cosechada_de_maiz_amarillo_duro,Hectárea,,,,,,,,,,,,,,,,,,,,,4300.0,4889.0,6920.0,6080.0,3069.0,1571.0,3591.0,8218.0,11764.0,11199.0,7895.0,4142.0,2289.0,3397.0,3708.0,3407.0,7697.0,7973.0,6871.0,8109.0,8634.0,9500.0,5602.0,9688.0,9505.0,10700.0,11357.0,9960.0,11600.0,10498.0,10418.5,7821.0,,,,,,
Ucayali,rendimiento_de_maiz_amarillo_duro,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,1675.0,1980.0,2000.0,2000.0,2000.0,1909.0,1932.0,1885.0,1754.0,1989.0,1963.0,1945.0,1726.0,1974.0,1904.0,2016.0,2141.0,2282.0,2305.0,2326.0,2329.0,2154.0,2309.0,2231.0,2201.0,2276.0,2253.0,2219.0,2437.0,2442.0,2430.0,2342.0,2247.0,2208.0,2200.0,2215.0,2257.0,
Ucayali,precio_en_chacra_de_maiz_amarillo_duro,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,30.55,53.86,96.32,154.08,335.13,1.06,2.93,4.41,15.82,397.61,15179.0,0.09,0.22,0.33,0.42,0.4,0.28,0.34,0.4,0.45,0.44,0.43,0.38,0.38,0.4,0.42,0.45,0.53,0.61,0.65,0.68,0.85,0.77,0.97,0.92,0.88,0.99,
Ucayali,produccion_de_maiz_amilaceo,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_maiz_amilaceo,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_maiz_amilaceo,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_maiz_amilaceo,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_maiz_amilaceo,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,produccion_de_trigo,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_trigo,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_trigo,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_trigo,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_trigo,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,produccion_de_cebada_grano,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_cebada_grano,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_cebada_grano,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_cebada_grano,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_cebada_grano,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,produccion_de_quinua,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_quinua,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_quinua,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_quinua,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_quinua,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_promedio_en_chacra_de_avena_grano,Nuevos soles por kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,produccion_de_papa,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_papa,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_papa,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_papa,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_papa,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,produccion_de_yuca,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,13200.0,15030.0,11688.0,18000.0,13548.0,12710.0,12720.0,27840.0,24560.0,18940.0,13770.0,20378.0,19609.0,29392.0,50000.0,49813.0,65703.0,112578.0,122378.0,117268.0,121255.0,90939.0,59944.0,75885.0,89863.0,98053.0,116026.0,123555.0,133711.0,152341.19,149753.57,59788.37,,,,,,
Ucayali,superficie_sembrada_de_yuca,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463.0,4274.0,10152.5,9377.5,8309.0,7708.0,6884.08,4740.0,6248.0,5979.0,8298.0,9061.0,7860.0,7216.0,8584.5,10209.5,7909.0,,,,,,,
Ucayali,superficie_cosechada_de_yuca,Hectárea,,,,,,,,,,,,,,,,,,,,,1200.0,1342.0,974.0,1500.0,1129.0,1271.0,1272.0,2784.0,2456.0,1894.0,1530.0,2000.0,2031.0,2919.0,4096.0,4101.0,5345.0,7781.0,8549.0,8147.0,8060.0,6141.0,4297.0,5385.0,6313.0,6861.0,8112.0,8670.0,9282.0,10214.0,10023.5,4044.5,,,,,,
Ucayali,rendimiento_de_yuca,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,11000.0,11200.0,12000.0,12000.0,12000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9000.0,10189.0,9655.0,10069.0,12207.0,12147.0,12292.0,14468.0,14314.0,14395.0,15045.0,14808.0,13950.0,14092.0,14235.0,14291.0,14303.0,14252.0,14406.0,14914.94,14940.0,14768.0,14406.0,13913.0,13508.0,13271.0,12798.0,
Ucayali,precio_en_chacra_de_yuca,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,20.0,37.0,60.0,100.0,300.0,0.6,1.0,3.0,6.0,550.0,14925.0,0.08,0.15,0.23,0.35,0.36,0.17,0.17,0.14,0.17,0.2,0.19,0.17,0.15,0.14,0.13,0.12,0.15,0.17,0.18,0.14,0.2,0.28,0.28,0.33,0.36,0.41,
Ucayali,produccion_de_camote,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,117.0,164.0,400.0,809.0,1086.0,1207.0,893.0,806.0,884.0,972.0,1056.0,1183.0,1154.0,1430.2,1259.2,807.6,,,,,,
Ucayali,superficie_sembrada_de_camote,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.5,66.75,77.5,168.5,181.45,96.0,136.5,93.0,115.0,141.0,127.0,147.5,143.0,177.0,104.0,,,,,,,
Ucayali,superficie_cosechada_de_camote,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,25.0,58.0,99.0,125.0,141.0,116.0,105.0,110.0,115.0,125.0,143.0,140.0,173.0,154.0,99.0,,,,,,
Ucayali,precio_en_chacra_de_camote,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.4,0.3,0.21,0.16,0.33,0.27,0.3,0.32,0.34,0.34,0.34,0.3,0.3,0.29,0.27,0.23,0.28,0.3,0.39,0.49,0.6,
Ucayali,produccion_de_oca,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_oca,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_oca,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_oca,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,precio_en_chacra_de_oca,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,produccion_de_olluco,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_sembrada_de_olluco,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,superficie_cosechada_de_olluco,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucayali,rendimiento_de_olluco,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancash,precio_en_chacra_de_arroz_cascara,Soles por Kilogramo,,,,2.09,2.17,2.45,2.9,3.23,4.75,5.1,5.1,5.0,5.1,5.1,6.0,9.0,9.0,16.0,20.59,46.0,63.45,87.52,120.72,395.63,671.89,1.84,3.09,6.19,13.93,440.54,5809.0,0.23,0.35,0.52,0.58,0.63,0.73,0.71,1.21,1.11,0.72,0.76,0.52,0.62,0.97,0.91,0.66,0.92,1.22,0.74,0.87,1.31,0.97,0.86,1.21,1.2,1.18,
Ancash,produccion_de_maiz_amarillo_duro,Miles de toneladas métricas,38272.0,24641.0,47045.0,47536.0,52200.0,64600.0,58900.0,63000.0,52050.0,47850.0,54000.0,69144.0,61050.0,53060.0,50142.0,52038.0,62160.0,67399.0,56921.0,48878.0,28765.0,42387.0,33525.0,30066.0,51690.0,58095.0,67080.0,68109.0,61561.0,66149.0,41748.0,35612.0,29501.0,51760.0,34107.0,38676.0,32047.0,28749.0,42839.0,48958.0,68474.0,94578.0,84404.0,103609.0,82009.0,80282.0,81348.0,82205.0,87457.0,53205.5,79824.0,74420.8,,,,,,
Ancash,superficie_sembrada_de_maiz_amarillo_duro,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9834.0,8486.0,7515.0,9544.0,10209.0,13906.0,19226.0,16941.0,20476.0,16149.0,15585.0,15826.0,16222.0,17124.0,10522.0,15813.0,14583.0,,,,,,,
Ancash,superficie_cosechada_de_maiz_amarillo_duro,Hectárea,10080.0,10581.0,11973.0,12145.0,18000.0,19000.0,19000.0,20000.0,18940.0,16500.0,18000.0,20100.0,16500.0,14000.0,13700.0,14700.0,16800.0,17410.0,14820.0,12631.0,7310.0,10902.0,8443.0,7357.0,11708.0,14884.0,16859.0,16069.0,13148.0,16538.0,9627.0,7693.0,6548.0,11092.0,8756.0,9479.0,8486.0,7515.0,9336.0,10165.0,13906.0,19226.0,16941.0,20476.0,16149.0,15605.0,15826.0,16218.0,17123.0,10527.0,15813.0,14582.0,,,,,,
Ancash,rendimiento_de_maiz_amarillo_duro,Kilogramos por hectárea,3797.0,2329.0,3929.0,3914.0,2900.0,3400.0,3100.0,3150.0,2748.0,2900.0,3000.0,3440.0,3700.0,3790.0,3660.0,3540.0,3700.0,3871.0,3841.0,3870.0,3935.0,3888.0,3971.0,4087.0,4415.0,3903.0,3979.0,4239.0,4682.0,4000.0,4337.0,4629.0,4505.0,4666.0,3895.0,4080.0,3776.0,3826.0,4589.0,4817.0,4924.0,4919.0,4982.0,5060.0,5078.0,5145.0,5140.0,5069.0,5108.0,5054.0,5048.0,5104.0,5137.0,5159.0,6320.0,7317.0,6545.0,
Ancash,precio_en_chacra_de_maiz_amarillo_duro,Soles por Kilogramo,,,,2.18,1.79,2.4,2.21,2.76,3.4,3.25,3.4,3.45,3.7,6.4,6.55,7.6,8.0,11.46,22.25,37.25,62.43,80.83,134.95,364.11,635.65,1.75,3.05,4.98,22.55,671.28,38707.0,0.14,0.28,0.36,0.41,0.42,0.56,0.51,0.5,0.54,0.52,0.55,0.54,0.51,0.53,0.53,0.56,0.71,0.85,0.73,0.85,0.96,0.87,0.91,0.95,0.85,1.0,
Ancash,produccion_de_maiz_amilaceo,Miles de toneladas métricas,16030.0,12136.0,23172.0,23414.0,19800.0,26000.0,26166.0,26650.0,32052.0,36022.0,29656.0,25660.0,27559.0,26415.0,28294.0,27450.0,30510.0,26508.0,24135.0,19805.0,16128.0,19491.0,20478.0,18031.0,14046.0,18660.0,19036.0,28196.0,21409.0,21257.0,12393.0,23033.0,7925.0,10809.0,17255.0,13592.0,14062.0,10558.0,13399.0,12789.0,15132.0,13268.0,11988.0,11113.0,10030.0,14147.0,11208.0,13561.0,13016.0,11122.75,11977.2,12458.4,,,,,,
Ancash,superficie_sembrada_de_maiz_amilaceo,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12188.0,13905.0,12825.0,15576.0,15746.0,17209.0,17366.0,17678.0,17275.0,15105.0,16291.0,14495.0,15436.0,15449.0,14816.0,15538.0,15556.0,,,,,,,
Ancash,superficie_cosechada_de_maiz_amilaceo,Hectárea,15000.0,16549.0,18727.0,18995.0,18000.0,20000.0,19200.0,19500.0,21500.0,27100.0,26400.0,23600.0,20270.0,22110.0,22600.0,21500.0,22200.0,21515.0,20410.0,14650.0,11905.0,14517.0,14720.0,13612.0,10955.0,14203.0,13089.0,17197.0,15666.0,18272.0,9696.0,15011.0,5769.0,8221.0,11146.0,11480.0,11525.0,8467.0,10013.0,10420.0,12014.0,10749.0,10282.0,9189.0,8047.0,10538.0,8771.0,10384.0,10398.0,9235.0,10132.0,10517.0,,,,,,
Ancash,rendimiento_de_maiz_amilaceo,Kilogramos por hectárea,1069.0,733.0,1237.0,1233.0,1100.0,1300.0,1363.0,1367.0,1491.0,1329.0,1123.0,1087.0,1360.0,1195.0,1252.0,1277.0,1374.0,1232.0,1183.0,1352.0,1355.0,1343.0,1391.0,1325.0,1282.0,1314.0,1454.0,1640.0,1367.0,1163.0,1278.0,1534.0,1374.0,1315.0,1548.0,1184.0,1220.0,1247.0,1338.0,1227.0,1260.0,1234.0,1166.0,1209.0,1246.0,1342.0,1278.0,1306.0,1252.0,1204.41,1182.0,1185.0,1188.0,1217.0,1214.0,1195.0,1181.0,
Ancash,precio_en_chacra_de_maiz_amilaceo,Soles por Kilogramo,,,,2.18,1.75,2.3,2.66,2.71,3.62,4.52,3.78,4.1,5.04,5.43,6.6,8.28,8.5,14.53,22.3,48.95,79.54,110.2,134.74,299.78,1506.18,1.81,3.89,6.03,19.17,801.61,38273.0,0.24,0.37,0.57,0.74,0.58,0.85,0.93,0.99,1.36,1.36,1.42,1.32,1.44,1.08,1.08,1.25,1.35,1.62,2.03,1.91,2.02,2.31,2.58,2.76,2.45,2.42,
Ancash,produccion_de_trigo,Miles de toneladas métricas,25679.0,25924.0,26226.0,24850.0,22150.0,31550.0,31928.0,32246.0,32430.0,33587.0,28686.0,28703.0,29370.0,27637.0,31573.0,32200.0,32231.0,32827.0,30155.0,25852.0,14647.0,32987.0,25578.0,13793.0,13604.0,20476.0,30128.0,28760.0,27239.0,25907.0,16713.0,18518.0,6337.0,14657.0,18623.0,11874.0,15773.0,13983.0,13950.0,16455.0,15387.0,16261.0,14865.0,14264.0,10137.0,17332.0,17420.0,19376.0,18963.0,18538.5,19652.0,19098.0,,,,,,
Ancash,superficie_sembrada_de_trigo,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045.0,15174.0,14643.0,14810.0,16691.0,15882.0,16492.0,15295.0,14122.0,10973.0,16772.0,17028.0,18768.0,18850.0,18921.0,19711.0,19196.0,,,,,,,
Ancash,superficie_cosechada_de_trigo,Hectárea,24160.0,23870.0,24000.0,22860.0,27500.0,30500.0,30830.0,31030.0,33680.0,32550.0,31700.0,32460.0,33220.0,31870.0,33185.0,31790.0,31665.0,29455.0,28610.0,19862.0,12640.0,27764.0,18463.0,14228.0,12090.0,16984.0,22448.0,22874.0,22799.0,20883.0,16915.0,16351.0,7173.0,11862.0,14970.0,10852.0,15158.0,14314.0,14647.0,16679.0,15882.0,16492.0,15295.0,14122.0,10973.0,16772.0,17028.0,18768.0,18850.0,18921.0,19711.0,19196.0,,,,,,
Ancash,rendimiento_de_trigo,Kilogramos por hectárea,1063.0,1086.0,1093.0,1087.0,805.0,1034.0,1036.0,1039.0,963.0,1032.0,905.0,884.0,884.0,867.0,951.0,1013.0,1018.0,1114.0,1054.0,1302.0,1159.0,1188.0,1385.0,969.0,1125.0,1206.0,1342.0,1257.0,1195.0,1241.0,988.0,1133.0,883.0,1236.0,1244.0,1094.0,1041.0,977.0,952.0,987.0,969.0,986.0,972.0,1010.0,924.0,1033.0,1023.0,1032.0,1006.0,980.0,997.0,995.0,1001.0,1001.0,1006.0,1011.0,977.0,
Ancash,precio_en_chacra_de_trigo,Soles por Kilogramo,,,,2.02,1.41,1.81,2.94,2.94,4.04,4.41,3.96,4.56,5.66,6.06,6.94,11.28,11.49,25.52,37.12,48.73,69.3,120.0,144.37,437.41,1283.19,2.13,4.68,6.02,23.6,1211.29,34185.0,0.34,0.35,0.54,0.54,0.56,0.72,0.77,0.79,0.85,0.8,0.77,0.77,0.77,0.94,0.81,0.95,1.02,1.44,1.53,1.66,1.77,1.82,1.88,1.95,1.96,2.0,
Ancash,produccion_de_cebada_grano,Miles de toneladas métricas,24456.0,26115.0,26940.0,27400.0,29410.0,32220.0,29341.0,29593.0,31775.0,29223.0,26989.0,27452.0,25884.0,24802.0,25962.0,26246.0,26170.0,35033.0,26554.0,25882.0,8372.0,13763.0,12236.0,12905.0,12298.0,12613.0,20678.0,22176.0,19435.0,17244.0,11780.0,12125.0,4684.0,10084.0,9603.0,8037.0,12072.0,11166.0,11660.0,13569.0,13793.0,13966.0,12262.0,12446.0,9570.0,14893.0,12025.0,12188.0,10982.0,9690.0,10993.0,10463.0,,,,,,
Ancash,superficie_sembrada_de_cebada_grano,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8869.0,11337.0,12199.0,12558.0,13769.0,14316.0,14165.0,12623.0,12376.0,10417.0,14444.0,11880.0,11799.0,10997.0,9875.0,11061.0,10529.0,,,,,,,
Ancash,superficie_cosechada_de_cebada_grano,Hectárea,23525.0,23540.0,24000.0,23670.0,30700.0,31500.0,31980.0,31630.0,34000.0,31210.0,29520.0,29595.0,29165.0,28020.0,28815.0,28220.0,28115.0,36935.0,27710.0,27535.0,7722.0,11459.0,9881.0,13245.0,11115.0,11786.0,16076.0,16980.0,17291.0,14287.0,11698.0,11690.0,5654.0,8981.0,9828.0,8788.0,11324.0,11862.0,12415.0,13760.0,14316.0,14165.0,12623.0,12376.0,10417.0,14444.0,11880.0,11799.0,10922.0,9875.0,11061.0,10529.0,,,,,,
Ancash,rendimiento_de_cebada_grano,Kilogramos por hectárea,1040.0,1109.0,1123.0,1158.0,958.0,1023.0,917.0,936.0,935.0,936.0,914.0,928.0,888.0,885.0,901.0,930.0,931.0,949.0,958.0,940.0,1084.0,1201.0,1238.0,974.0,1106.0,1070.0,1286.0,1306.0,1124.0,1207.0,1007.0,1037.0,828.0,1123.0,977.0,915.0,1066.0,941.0,939.0,986.0,963.0,986.0,971.0,1006.0,919.0,1031.0,1012.0,1033.0,1005.0,981.27,994.0,994.0,996.0,996.0,1003.0,1000.0,976.0,
Ancash,precio_en_chacra_de_cebada_grano,Soles por Kilogramo,,,,1.51,1.7,1.8,1.85,1.94,3.16,2.41,2.42,2.8,3.43,3.64,3.84,8.25,8.59,17.47,35.99,47.6,60.26,72.34,132.58,167.27,200.08,1.7,3.0,4.6,16.2,850.1,15000.0,0.22,0.29,0.44,0.46,0.46,0.53,0.61,0.67,0.64,0.59,0.54,0.59,0.6,0.68,0.62,0.7,0.81,1.03,1.12,1.1,1.16,1.3,1.42,1.45,1.53,1.5,
Ancash,produccion_de_quinua,Miles de toneladas métricas,100.0,213.0,360.0,310.0,162.0,293.0,261.0,265.0,215.0,217.0,380.0,286.0,200.0,236.0,239.0,180.0,212.0,1104.0,1081.0,1054.0,1018.0,1031.0,961.0,726.0,948.0,178.0,169.0,425.0,381.0,359.0,292.0,356.0,209.0,227.0,267.0,357.0,642.0,519.0,352.0,422.0,416.0,398.0,382.0,456.0,328.0,379.0,180.0,234.0,199.0,157.7,148.3,139.8,,,,,,
Ancash,superficie_sembrada_de_quinua,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,613.0,547.0,353.0,423.0,420.0,397.0,380.0,435.0,318.0,358.0,178.0,218.0,184.0,157.0,141.0,132.0,,,,,,,
Ancash,superficie_cosechada_de_quinua,Hectárea,255.0,250.0,400.0,340.0,180.0,450.0,410.0,410.0,290.0,295.0,470.0,400.0,305.0,340.0,385.0,290.0,345.0,1690.0,1665.0,1640.0,1480.0,1530.0,1483.0,1223.0,1542.0,260.0,223.0,567.0,614.0,396.0,406.0,433.0,275.0,295.0,320.0,385.0,612.0,533.0,353.0,423.0,420.0,397.0,380.0,435.0,318.0,358.0,175.0,218.0,184.0,157.0,141.0,132.0,,,,,,
